ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340629,2325826,14733,70
3,Arunachal Pradesh,66971,66632,296,43
4,Assam,746122,738080,8035,7
5,Bihar,854693,841966,12313,414
6,Chandigarh,100623,99354,1185,84
7,Chhattisgarh,1186921,1171948,14183,790
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040152,2012797,26646,709
10,Goa,262680,258409,4014,257
11,Gujarat,1291046,1279538,11075,433
12,Haryana,1078396,1066839,10742,815
13,Himachal Pradesh,322118,317494,4238,386
14,Jammu and Kashmir,481800,476847,4791,162
15,Jharkhand,443770,438330,5333,107
16,Karnataka,4087333,4046406,40353,574
17,Kerala,6901014,6823046,71876,6092
18,Ladakh,29573,29338,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056309,1045489,10786,34
21,Maharashtra,8167595,8017530,148538,1527
22,Manipur,139970,137806,2149,15
23,Meghalaya,96891,95246,1626,19
24,Mizoram,239181,238330,729,122
25,Nagaland,36009,35223,782,4
26,Odisha,1346985,1334285,9215,3485
27,Puducherry,177400,175373,1981,46
28,Punjab,791857,771872,19327,658
29,Rajasthan,1325893,1315206,9719,968
30,Sikkim,44710,44158,500,52
31,Tamil Nadu,3609928,3570819,38074,1035
32,Telangana,843911,839573,4111,227
33,Tripura,108139,107142,940,57
34,Uttarakhand,452330,444477,7765,88
35,Uttar Pradesh,2144367,2119462,23693,1212
36,West Bengal,2123711,2099922,21543,2246
