ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,166,109,0,57
2,Andhra Pradesh,33019,17467,408,15144
3,Arunachal Pradesh,462,153,3,306
4,Assam,17807,11416,40,6351
5,Bihar,19284,12849,174,6261
6,Chandigarh,600,446,10,144
7,Chhattisgarh,4379,3275,20,1084
8,Dadra and Nagar Haveli and Daman and Diu,520,310,1,209
9,Delhi,115346,93236,3446,18664
10,Goa,2753,1607,18,1128
11,Gujarat,43637,30503,2069,11065
12,Haryana,22628,17090,312,5226
13,Himachal Pradesh,1309,951,11,347
14,Jammu and Kashmir,11173,6223,195,4755
15,Jharkhand,4091,2427,36,1628
16,Karnataka,44077,17390,842,25845
17,Kerala,8930,4438,34,4458
18,Ladakh,1093,946,1,146
19,Madhya Pradesh,19005,13575,673,4757
20,Maharashtra,267665,149007,10695,107963
21,Manipur,1672,970,0,702
22,Meghalaya,318,66,2,250
23,Mizoram,238,159,0,79
24,Nagaland,896,346,0,550
25,Odisha,14280,9864,74,4342
26,Puducherry,1531,829,18,684
27,Punjab,8511,5663,213,2635
28,Rajasthan,25571,19161,525,5885
29,Sikkim,209,87,0,122
30,Tamil Nadu,147324,97310,2099,47915
31,Telangana,37745,24840,375,12530
32,Tripura,2170,1538,2,630
33,Uttarakhand,3686,2867,50,769
34,Uttar Pradesh,39724,24983,983,13758
35,West Bengal,32838,19931,980,11927
