ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10035,9905,129,1
2,Andhra Pradesh,2319666,2304918,14730,18
3,Arunachal Pradesh,64495,64199,296,0
4,Assam,724210,716214,7986,10
5,Bihar,830533,818255,12256,22
6,Chandigarh,92022,90802,1165,55
7,Chhattisgarh,1152248,1138187,14034,27
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1877091,1846414,26169,4508
10,Goa,245395,241536,3832,27
11,Gujarat,1224276,1213234,10943,99
12,Haryana,990279,977678,10618,1983
13,Himachal Pradesh,284778,280572,4134,72
14,Jammu and Kashmir,454013,449207,4751,55
15,Jharkhand,435212,429873,5317,22
16,Karnataka,3947083,3905298,40057,1728
17,Kerala,6539977,6468401,68916,2660
18,Ladakh,28245,28012,228,5
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041336,1030526,10735,75
21,Maharashtra,7877078,7728297,147838,943
22,Manipur,137217,135080,2120,17
23,Meghalaya,93795,92199,1593,3
24,Mizoram,227152,225697,696,759
25,Nagaland,35488,34728,760,0
26,Odisha,1288007,1278760,9124,123
27,Puducherry,165784,163815,1962,7
28,Punjab,759476,741550,17748,178
29,Rajasthan,1283412,1273657,9552,203
30,Sikkim,39150,38696,452,2
31,Tamil Nadu,3453679,3415250,38025,404
32,Telangana,791857,787508,4111,238
33,Tripura,100879,99957,922,0
34,Uttarakhand,437415,429269,7693,453
35,Uttar Pradesh,2073303,2048482,23505,1316
36,West Bengal,2018067,1996600,21201,266
