ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7714,7576,129,9
2,Andhra Pradesh,2076492,2060836,14490,1166
3,Arunachal Pradesh,55332,55036,280,16
4,Assam,620134,611903,6156,2075
5,Bihar,726456,714263,12094,99
6,Chandigarh,65774,64595,1078,101
7,Chhattisgarh,1007623,993696,13597,330
8,Dadra and Nagar Haveli and Daman and Diu,10691,10686,4,1
9,Delhi,1443352,1417144,25105,1103
10,Goa,180050,176082,3519,449
11,Gujarat,829359,818298,10113,948
12,Haryana,772633,762076,10062,495
13,Himachal Pradesh,228549,224330,3873,346
14,Jammu and Kashmir,340722,334849,4523,1350
15,Jharkhand,349867,344364,5142,361
16,Karnataka,3004587,2958828,38312,7447
17,Kerala,5235122,5165164,46586,23372
18,Ladakh,22091,21664,218,209
19,Lakshadweep,10415,10357,51,7
20,Madhya Pradesh,793696,782912,10532,252
21,Maharashtra,6657888,6502957,141433,13498
22,Manipur,125723,123540,2001,182
23,Meghalaya,84793,83246,1483,64
24,Mizoram,140564,138626,539,1399
25,Nagaland,32174,31395,702,77
26,Odisha,1053881,1043926,8452,1503
27,Puducherry,129415,127408,1880,127
28,Punjab,604236,587220,16638,378
29,Rajasthan,955480,946199,8963,318
30,Sikkim,32480,32010,409,61
31,Tamil Nadu,2744037,2700673,36735,6629
32,Telangana,680662,673223,4022,3417
33,Tripura,85005,84128,829,48
34,Uttarakhand,344779,337132,7416,231
35,Uttar Pradesh,1710931,1687693,22915,323
36,West Bengal,1630626,1603460,19716,7450
