ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10725,10589,129,7
2,Andhra Pradesh,2338652,2323781,14733,138
3,Arunachal Pradesh,66866,66564,296,6
4,Assam,745898,735140,8035,2723
5,Bihar,850868,838377,12302,189
6,Chandigarh,99264,98057,1181,26
7,Chhattisgarh,1177096,1162530,14139,427
8,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,1
9,Delhi,2004787,1977816,26506,465
10,Goa,258467,254357,3967,143
11,Gujarat,1276018,1264248,11037,733
12,Haryana,1055543,1044592,10709,242
13,Himachal Pradesh,312376,308105,4210,61
14,Jammu and Kashmir,479245,474420,4785,40
15,Jharkhand,442471,437073,5331,67
16,Karnataka,4066705,4023479,40292,2934
17,Kerala,6816672,6740564,71306,4802
18,Ladakh,29371,29131,231,9
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054545,1043659,10775,111
21,Maharashtra,8127259,7976070,148371,2818
22,Manipur,139840,137677,2149,14
23,Meghalaya,96736,95084,1622,30
24,Mizoram,238674,237885,723,66
25,Nagaland,35968,35181,781,6
26,Odisha,1335377,1325594,9200,583
27,Puducherry,175037,172887,1974,176
28,Punjab,782331,764252,17918,161
29,Rajasthan,1313757,1303760,9644,353
30,Sikkim,44248,43717,498,33
31,Tamil Nadu,3588734,3546524,38048,4162
32,Telangana,839028,834348,4111,569
33,Tripura,107904,106876,939,89
34,Uttarakhand,449025,441216,7751,58
35,Uttar Pradesh,2126887,2102867,23625,395
36,West Bengal,2116859,2093942,21521,1396
