ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,276,239,0,37
2,Arunachal Pradesh,3,3,0,0
3,Assam,81,45,0,36
4,Bihar,124,102,0,22
5,Chandigarh,8,5,0,3
6,Chhattisgarh,160,98,1,61
7,Delhi,3408,2835,16,557
8,Goa,27,22,0,5
9,Gujarat,3353,2605,2,746
10,Haryana,439,345,0,94
11,Himachal Pradesh,4,3,0,1
12,Jammu and Kashmir,50,33,0,17
13,Jharkhand,55,34,1,20
14,Karnataka,2287,1999,11,277
15,Kerala,7454,6373,38,1043
16,Ladakh,5,3,0,2
17,Madhya Pradesh,255,143,4,108
18,Maharashtra,2281,1909,32,340
19,Manipur,82,5,0,77
20,Mizoram,2,2,0,0
21,Nagaland,1,0,0,1
22,Odisha,146,98,0,48
23,Puducherry,120,115,0,5
24,Punjab,135,67,3,65
25,Rajasthan,604,371,3,230
26,Sikkim,148,110,0,38
27,Tamil Nadu,966,804,7,155
28,Telangana,31,21,0,10
29,Tripura,5,3,0,2
30,Uttarakhand,68,58,0,10
31,Uttar Pradesh,848,591,2,255
32,West Bengal,1160,412,1,747
