ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10034,9905,129,0
2,Andhra Pradesh,2319636,2304865,14730,41
3,Arunachal Pradesh,64495,64191,296,8
4,Assam,724200,716210,6639,1351
5,Bihar,830499,818235,12256,8
6,Chandigarh,91958,90772,1165,21
7,Chhattisgarh,1152217,1138164,14034,19
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1867572,1840342,26158,1072
10,Goa,245354,241504,3832,18
11,Gujarat,1224138,1213042,10942,154
12,Haryana,986603,975240,10618,745
13,Himachal Pradesh,284666,280491,4134,41
14,Jammu and Kashmir,453920,449099,4750,71
15,Jharkhand,435171,429851,5315,5
16,Karnataka,3946270,3904730,40057,1483
17,Kerala,6536421,6465037,68402,2982
18,Ladakh,28239,28003,228,8
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041230,1030452,10735,43
21,Maharashtra,7875620,7727112,147827,681
22,Manipur,137185,135016,2120,49
23,Meghalaya,93786,92189,1593,4
24,Mizoram,226015,224755,691,569
25,Nagaland,35487,34720,759,8
26,Odisha,1287902,1278605,9123,174
27,Puducherry,165777,163812,1962,3
28,Punjab,759243,741443,17743,57
29,Rajasthan,1283174,1273513,9552,109
30,Sikkim,39147,38692,452,3
31,Tamil Nadu,3453210,3414957,38025,228
32,Telangana,791595,787264,4111,220
33,Tripura,100878,99956,922,0
34,Uttarakhand,437313,429221,7692,400
35,Uttar Pradesh,2071384,2047443,23499,442
36,West Bengal,2017765,1996216,21200,349
